interval_start_utc,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2024-07-13 08:25:00+00:00,2024-07-13 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.15,23.46,-0.0,1.69
2024-07-13 10:40:00+00:00,2024-07-13 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.53,22.86,-0.0,1.67
2024-07-13 12:55:00+00:00,2024-07-13 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.64,26.42,-0.0,2.22
2024-07-13 15:10:00+00:00,2024-07-13 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.23,35.6,-0.0,2.63
2024-07-13 17:25:00+00:00,2024-07-13 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.6,39.06,-0.04,2.58
2024-07-13 19:40:00+00:00,2024-07-13 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.39,38.25,-0.0,3.14
2024-07-13 21:55:00+00:00,2024-07-13 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.41,32.52,-0.0,2.89
2024-07-14 00:10:00+00:00,2024-07-14 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.02,37.05,-0.0,2.97
2024-07-14 02:25:00+00:00,2024-07-14 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.93,32.08,1.28,2.57
2024-07-14 03:55:00+00:00,2024-07-14 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.29,33.39,-0.0,2.9
2024-07-14 06:10:00+00:00,2024-07-14 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.39,22.58,-0.0,1.81
2024-07-14 08:25:00+00:00,2024-07-14 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.71,23.72,-0.0,1.99
2024-07-14 10:40:00+00:00,2024-07-14 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.62,18.05,-0.0,1.57
2024-07-14 12:55:00+00:00,2024-07-14 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.73,26.33,-0.0,2.4
2024-07-14 15:10:00+00:00,2024-07-14 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.98,32.59,1.06,3.33
2024-07-14 17:25:00+00:00,2024-07-14 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.5,32.13,-0.0,3.37
2024-07-14 19:40:00+00:00,2024-07-14 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.53,40.38,0.48,3.67
2024-07-14 21:55:00+00:00,2024-07-14 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.76,39.78,-0.0,2.98
2024-07-15 00:10:00+00:00,2024-07-15 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.93,34.19,-0.0,2.74
2024-07-15 02:25:00+00:00,2024-07-15 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.66,39.53,0.45,3.68
2024-07-15 03:55:00+00:00,2024-07-15 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.68,31.64,-0.0,3.04
2024-07-15 06:10:00+00:00,2024-07-15 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.35,25.07,-0.0,2.28
2024-07-15 08:25:00+00:00,2024-07-15 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.47,19.88,-0.0,1.59
2024-07-15 10:40:00+00:00,2024-07-15 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.06,34.25,-0.0,2.81
2024-07-15 12:55:00+00:00,2024-07-15 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.4,38.72,-0.0,3.68
2024-07-15 15:10:00+00:00,2024-07-15 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.06,41.27,-0.0,3.79
2024-07-15 17:25:00+00:00,2024-07-15 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,74.12,67.69,-0.0,6.43
2024-07-15 19:40:00+00:00,2024-07-15 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,107.87,97.09,-0.0,10.78
2024-07-15 21:55:00+00:00,2024-07-15 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,101.36,93.01,-0.58,8.93
2024-07-16 00:10:00+00:00,2024-07-16 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,82.87,69.2,7.44,6.23
2024-07-16 02:25:00+00:00,2024-07-16 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,49.05,32.72,12.99,3.34
2024-07-16 03:55:00+00:00,2024-07-16 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.62,23.38,24.69,2.55
2024-07-16 06:10:00+00:00,2024-07-16 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.36,20.9,34.91,1.55
2024-07-16 08:25:00+00:00,2024-07-16 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.77,24.54,-0.0,2.23
2024-07-16 10:40:00+00:00,2024-07-16 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.23,21.56,15.62,2.05
2024-07-16 12:55:00+00:00,2024-07-16 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.14,33.56,4.79,3.79
2024-07-16 15:10:00+00:00,2024-07-16 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.96,39.68,-0.01,4.29
2024-07-16 17:25:00+00:00,2024-07-16 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,52.11,43.57,3.31,5.23
2024-07-16 19:40:00+00:00,2024-07-16 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,63.09,45.56,11.7,5.83
2024-07-16 21:55:00+00:00,2024-07-16 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,73.05,52.46,14.4,6.19
2024-07-17 00:10:00+00:00,2024-07-17 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,62.89,36.61,22.65,3.63
2024-07-17 02:25:00+00:00,2024-07-17 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,54.57,36.19,14.47,3.91
2024-07-17 03:55:00+00:00,2024-07-17 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.59,20.69,14.64,2.26
2024-07-17 06:10:00+00:00,2024-07-17 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,10.14,9.22,-0.0,0.92
2024-07-17 08:25:00+00:00,2024-07-17 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,12.03,11.05,-0.0,0.98
2024-07-17 10:40:00+00:00,2024-07-17 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,14.99,9.38,4.76,0.85
2024-07-17 12:55:00+00:00,2024-07-17 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,15.18,13.79,-0.0,1.39
2024-07-17 15:10:00+00:00,2024-07-17 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.64,33.34,1.17,4.13
2024-07-17 17:25:00+00:00,2024-07-17 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.39,39.37,-0.04,4.06
2024-07-17 19:40:00+00:00,2024-07-17 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.11,40.41,5.1,4.6
2024-07-17 21:55:00+00:00,2024-07-17 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,48.13,37.71,6.95,3.47
2024-07-18 00:10:00+00:00,2024-07-18 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.42,30.85,4.76,2.81
2024-07-18 02:25:00+00:00,2024-07-18 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.07,30.5,4.67,2.9
2024-07-18 03:55:00+00:00,2024-07-18 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.65,22.49,14.25,1.91
2024-07-18 06:10:00+00:00,2024-07-18 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.17,27.58,-0.0,2.59
2024-07-18 08:25:00+00:00,2024-07-18 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.31,17.8,-0.0,1.51
2024-07-18 10:40:00+00:00,2024-07-18 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.36,29.41,2.25,2.7
2024-07-18 12:55:00+00:00,2024-07-18 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.14,31.03,0.91,3.2
2024-07-18 15:10:00+00:00,2024-07-18 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.78,23.07,15.61,2.1
2024-07-18 17:25:00+00:00,2024-07-18 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.64,30.56,11.69,3.39
2024-07-18 19:40:00+00:00,2024-07-18 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,69.06,62.14,-0.04,6.96
2024-07-18 21:55:00+00:00,2024-07-18 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,60.73,52.51,2.81,5.41
2024-07-19 00:10:00+00:00,2024-07-19 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.55,36.35,-0.0,3.2
2024-07-19 02:25:00+00:00,2024-07-19 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.38,32.82,0.41,3.15
2024-07-19 03:55:00+00:00,2024-07-19 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.74,29.87,0.85,3.02
2024-07-19 06:10:00+00:00,2024-07-19 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.56,24.48,-0.0,2.08
2024-07-19 08:25:00+00:00,2024-07-19 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.68,21.14,-0.0,1.54
2024-07-19 10:40:00+00:00,2024-07-19 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.86,22.93,-0.0,1.93
2024-07-19 12:55:00+00:00,2024-07-19 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.95,23.81,-0.0,2.14
2024-07-19 15:10:00+00:00,2024-07-19 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.17,22.92,-0.0,2.25
2024-07-19 17:25:00+00:00,2024-07-19 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.77,27.9,-0.0,2.87
2024-07-19 19:40:00+00:00,2024-07-19 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.57,31.45,-0.0,3.12
2024-07-19 21:55:00+00:00,2024-07-19 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.84,33.4,-0.0,3.44
2024-07-20 00:10:00+00:00,2024-07-20 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.18,39.55,-0.18,2.81
2024-07-20 02:25:00+00:00,2024-07-20 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.72,34.92,-0.0,2.8
2024-07-20 03:55:00+00:00,2024-07-20 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.33,23.2,-0.0,2.13
2024-07-20 06:10:00+00:00,2024-07-20 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.99,22.38,-0.0,1.61
2024-07-20 08:25:00+00:00,2024-07-20 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.79,19.48,-0.0,1.31
2024-07-20 10:40:00+00:00,2024-07-20 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.29,21.81,-0.0,1.48
2024-07-20 12:55:00+00:00,2024-07-20 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.75,19.97,-0.0,1.78
2024-07-20 15:10:00+00:00,2024-07-20 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.06,26.44,-0.0,2.62
2024-07-20 17:25:00+00:00,2024-07-20 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.2,32.2,-0.0,3.0
2024-07-20 19:40:00+00:00,2024-07-20 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.99,30.1,-0.0,2.89
2024-07-20 21:55:00+00:00,2024-07-20 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.1,34.16,-0.0,2.94
2024-07-21 00:10:00+00:00,2024-07-21 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.87,35.33,-0.0,2.54
2024-07-21 02:25:00+00:00,2024-07-21 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.38,34.74,-0.0,2.64
2024-07-21 03:55:00+00:00,2024-07-21 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.79,30.53,-0.0,2.26
2024-07-21 06:10:00+00:00,2024-07-21 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.65,24.0,-0.0,1.65
2024-07-21 08:25:00+00:00,2024-07-21 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.83,23.49,-0.0,1.34
2024-07-21 10:40:00+00:00,2024-07-21 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.77,20.4,-0.0,1.37
2024-07-21 12:55:00+00:00,2024-07-21 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.28,29.12,-0.0,2.16
2024-07-21 15:10:00+00:00,2024-07-21 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.87,30.09,0.01,2.77
2024-07-21 17:25:00+00:00,2024-07-21 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.28,34.45,-0.0,2.83
2024-07-21 19:40:00+00:00,2024-07-21 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.62,43.37,-0.43,3.68
2024-07-21 21:55:00+00:00,2024-07-21 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.67,35.25,-0.0,3.42
2024-07-22 00:10:00+00:00,2024-07-22 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,48.43,45.22,-0.0,3.21
2024-07-22 02:25:00+00:00,2024-07-22 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.59,41.56,-0.0,3.03
2024-07-22 03:55:00+00:00,2024-07-22 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.85,35.07,0.01,2.77
2024-07-22 06:10:00+00:00,2024-07-22 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.58,28.66,-0.0,1.92
2024-07-22 08:25:00+00:00,2024-07-22 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.53,27.73,-0.0,1.8
2024-07-22 10:40:00+00:00,2024-07-22 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.61,34.96,-0.0,2.65
2024-07-22 12:55:00+00:00,2024-07-22 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.93,36.2,-0.02,2.75
2024-07-22 15:10:00+00:00,2024-07-22 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.69,39.42,-0.0,3.27
2024-07-22 17:25:00+00:00,2024-07-22 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.14,38.8,-0.0,3.34
2024-07-22 19:40:00+00:00,2024-07-22 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.0,48.85,-0.0,4.15
2024-07-22 21:55:00+00:00,2024-07-22 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.25,39.23,-0.0,3.02
2024-07-23 00:10:00+00:00,2024-07-23 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.56,37.91,-0.0,2.65
2024-07-23 02:25:00+00:00,2024-07-23 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.82,38.46,2.59,2.77
2024-07-23 03:55:00+00:00,2024-07-23 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.86,35.24,0.08,2.54
2024-07-23 06:10:00+00:00,2024-07-23 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.0,26.27,-0.0,1.73
2024-07-23 08:25:00+00:00,2024-07-23 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.62,22.39,-0.0,1.23
2024-07-23 10:40:00+00:00,2024-07-23 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.3,29.24,0.98,2.08
2024-07-23 12:55:00+00:00,2024-07-23 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.29,34.56,-0.0,2.73
2024-07-23 15:10:00+00:00,2024-07-23 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.78,35.91,-0.0,2.87
2024-07-23 17:25:00+00:00,2024-07-23 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.45,43.9,-0.0,3.55
2024-07-23 19:40:00+00:00,2024-07-23 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.75,37.21,-0.0,3.54
2024-07-23 21:55:00+00:00,2024-07-23 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.94,38.62,-0.0,3.32
2024-07-24 00:10:00+00:00,2024-07-24 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.1,33.52,-0.0,2.58
2024-07-24 02:25:00+00:00,2024-07-24 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.53,36.01,-0.0,2.52
2024-07-24 03:55:00+00:00,2024-07-24 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.01,29.52,3.27,2.22
2024-07-24 06:10:00+00:00,2024-07-24 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.82,24.11,-0.0,1.71
2024-07-24 08:25:00+00:00,2024-07-24 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.95,22.51,-0.0,1.44
2024-07-24 10:40:00+00:00,2024-07-24 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.65,33.41,-0.0,2.24
2024-07-24 12:55:00+00:00,2024-07-24 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.44,38.8,-0.0,2.64
2024-07-24 15:10:00+00:00,2024-07-24 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.57,37.67,-0.0,2.9
2024-07-24 17:25:00+00:00,2024-07-24 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.48,38.55,-0.0,2.93
2024-07-24 19:40:00+00:00,2024-07-24 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.21,36.04,-0.0,3.17
2024-07-24 21:55:00+00:00,2024-07-24 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.36,37.16,-0.0,3.2
2024-07-25 00:10:00+00:00,2024-07-25 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.59,39.43,-0.0,3.16
2024-07-25 02:25:00+00:00,2024-07-25 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.46,34.14,-0.0,2.32
2024-07-25 03:55:00+00:00,2024-07-25 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.7,30.25,-0.0,2.45
2024-07-25 06:10:00+00:00,2024-07-25 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.41,24.52,-0.0,1.89
2024-07-25 08:25:00+00:00,2024-07-25 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.9,21.24,-0.0,1.66
2024-07-25 10:40:00+00:00,2024-07-25 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.14,29.68,-0.0,2.46
2024-07-25 12:55:00+00:00,2024-07-25 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.07,33.03,-0.0,3.04
2024-07-25 15:10:00+00:00,2024-07-25 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.01,36.54,-0.0,3.47
2024-07-25 17:25:00+00:00,2024-07-25 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.41,37.01,-0.0,3.4
2024-07-25 19:40:00+00:00,2024-07-25 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.45,33.07,-0.0,3.38
2024-07-25 21:55:00+00:00,2024-07-25 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.67,29.62,-0.0,3.05
2024-07-26 00:10:00+00:00,2024-07-26 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.51,26.23,-0.0,2.28
2024-07-26 02:25:00+00:00,2024-07-26 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.52,31.84,-0.0,2.68
2024-07-26 03:55:00+00:00,2024-07-26 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.9,25.09,-0.0,1.81
2024-07-26 06:10:00+00:00,2024-07-26 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.56,21.06,-0.0,1.5
2024-07-26 08:25:00+00:00,2024-07-26 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.09,17.94,-0.0,1.15
2024-07-26 10:40:00+00:00,2024-07-26 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.63,21.07,-0.0,1.56
2024-07-26 12:55:00+00:00,2024-07-26 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.48,19.98,-0.0,1.5
2024-07-26 15:10:00+00:00,2024-07-26 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.13,22.02,-0.0,2.11
2024-07-26 17:25:00+00:00,2024-07-26 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.92,26.44,-0.0,2.48
2024-07-26 19:40:00+00:00,2024-07-26 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.99,28.74,1.4,2.85
2024-07-26 21:55:00+00:00,2024-07-26 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.91,29.6,-0.0,2.31
2024-07-27 00:10:00+00:00,2024-07-27 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.0,36.45,-0.0,2.55
2024-07-27 02:25:00+00:00,2024-07-27 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.53,32.21,-0.0,2.32
2024-07-27 03:55:00+00:00,2024-07-27 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.56,24.76,17.21,1.59
2024-07-27 06:10:00+00:00,2024-07-27 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.58,23.12,-0.0,1.46
2024-07-27 08:25:00+00:00,2024-07-27 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.41,18.42,-0.0,0.99
2024-07-27 10:40:00+00:00,2024-07-27 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.83,19.78,-0.0,1.05
2024-07-27 12:55:00+00:00,2024-07-27 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.83,21.42,-0.0,1.41
2024-07-27 15:10:00+00:00,2024-07-27 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.06,22.24,-0.0,1.82
2024-07-27 17:25:00+00:00,2024-07-27 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.54,24.67,-0.0,1.87
2024-07-27 19:40:00+00:00,2024-07-27 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.49,28.15,-0.0,2.34
2024-07-27 21:55:00+00:00,2024-07-27 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.73,31.26,-0.0,2.47
2024-07-28 00:10:00+00:00,2024-07-28 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.29,36.26,-0.0,2.03
2024-07-28 02:25:00+00:00,2024-07-28 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.32,35.81,-0.0,2.51
2024-07-28 03:55:00+00:00,2024-07-28 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.55,25.84,-0.0,1.71
2024-07-28 06:10:00+00:00,2024-07-28 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.23,23.82,-0.0,1.41
2024-07-28 08:25:00+00:00,2024-07-28 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.42,19.43,-0.0,0.99
2024-07-28 10:40:00+00:00,2024-07-28 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.61,18.59,-0.0,1.02
2024-07-28 12:55:00+00:00,2024-07-28 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.05,22.41,-0.0,1.64
2024-07-28 15:10:00+00:00,2024-07-28 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.98,23.95,-0.0,2.03
2024-07-28 17:25:00+00:00,2024-07-28 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.68,31.1,-0.0,2.58
2024-07-28 19:40:00+00:00,2024-07-28 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.08,34.85,-0.0,2.23
2024-07-28 21:55:00+00:00,2024-07-28 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.74,37.0,-0.04,2.78
2024-07-29 00:10:00+00:00,2024-07-29 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.52,34.71,-0.0,2.81
2024-07-29 02:25:00+00:00,2024-07-29 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.07,34.58,-0.0,2.49
2024-07-29 03:55:00+00:00,2024-07-29 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.97,28.33,-0.0,1.64
2024-07-29 06:25:00+00:00,2024-07-29 06:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.18,25.71,-0.0,1.47
2024-07-29 08:40:00+00:00,2024-07-29 08:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.36,20.92,-0.0,1.44
2024-07-29 10:55:00+00:00,2024-07-29 11:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.95,24.23,-0.0,1.72
2024-07-29 13:10:00+00:00,2024-07-29 13:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.1,35.84,-0.0,2.26
2024-07-29 15:25:00+00:00,2024-07-29 15:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.5,34.43,-0.0,2.07
2024-07-29 17:40:00+00:00,2024-07-29 17:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.57,35.85,-0.0,2.72
